pair_id,logical_law,category_id,semantic_dimension,image_variant,image_path,question,expected_answer,predicted_answer_raw,predicted_answer_norm,is_correct
comm_conj_003,Commutative,1,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/1/Conjunctive/comm_conj_003_B.png,Are the objects placed on a wooden table?,yes,yes,yes,1
comm_conj_003,Commutative,1,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/1/Conjunctive/comm_conj_003_B.png,Is the cat blue in color?,yes,yes,yes,1
comm_conj_003,Commutative,1,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/1/Conjunctive/comm_conj_003_B.png,Is the banana red in color?,yes,yes,yes,1
comm_conj_004,Commutative,1,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/1/Conjunctive/comm_conj_004_A.png,Is there a blue dog in the image?,yes,yes,yes,1
comm_conj_004,Commutative,1,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/1/Conjunctive/comm_conj_004_A.png,Is there a yellow banana in the image?,yes,yes,yes,1
comm_conj_004,Commutative,1,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/1/Conjunctive/comm_conj_004_A.png,Is the dog blue in color?,yes,yes,yes,1
comm_conj_004,Commutative,1,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/1/Conjunctive/comm_conj_004_A.png,Is the banana yellow in color?,yes,yes,yes,1
comm_conj_004,Commutative,1,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/1/Conjunctive/comm_conj_004_A.png,Is the scene set on a wooden table?,yes,yes,yes,1
comm_conj_004,Commutative,1,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/1/Conjunctive/comm_conj_004_B.png,Is there a blue dog in the image?,yes,yes,yes,1
comm_conj_004,Commutative,1,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/1/Conjunctive/comm_conj_004_B.png,Is there a yellow banana in the image?,yes,yes,yes,1
comm_conj_004,Commutative,1,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/1/Conjunctive/comm_conj_004_B.png,Is the dog blue in color?,yes,yes,yes,1
comm_conj_004,Commutative,1,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/1/Conjunctive/comm_conj_004_B.png,Is the banana yellow in color?,yes,yes,yes,1
comm_conj_004,Commutative,1,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/1/Conjunctive/comm_conj_004_B.png,Is the scene set on a wooden table?,yes,yes,yes,1
comm_conj_005,Commutative,1,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/1/Conjunctive/comm_conj_005_A.png,Is there a blue banana in the scene?,yes,yes,yes,1
comm_conj_005,Commutative,1,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/1/Conjunctive/comm_conj_005_A.png,Is there a red dog present?,yes,no,no,0
comm_conj_005,Commutative,1,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/1/Conjunctive/comm_conj_005_A.png,Is the floor made of metal?,yes,yes,yes,1
comm_conj_005,Commutative,1,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/1/Conjunctive/comm_conj_005_A.png,Is the floor dark in color?,yes,yes,yes,1
comm_conj_005,Commutative,1,Conjunctive,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/1/Conjunctive/comm_conj_005_A.png,Are both the banana and the dog visible?,yes,no,no,0
comm_conj_005,Commutative,1,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/1/Conjunctive/comm_conj_005_B.png,Is there a blue banana in the scene?,yes,yes,yes,1
comm_conj_005,Commutative,1,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/1/Conjunctive/comm_conj_005_B.png,Is there a red dog present?,yes,yes,yes,1
comm_conj_005,Commutative,1,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/1/Conjunctive/comm_conj_005_B.png,Is the floor made of metal?,yes,yes,yes,1
comm_conj_005,Commutative,1,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/1/Conjunctive/comm_conj_005_B.png,Is the floor dark in color?,yes,yes,yes,1
comm_conj_005,Commutative,1,Conjunctive,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/1/Conjunctive/comm_conj_005_B.png,Are both the banana and the dog visible?,yes,yes,yes,1
comm_horiz_001,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_001_A.png,Is there a green cat in the image?,yes,yes,yes,1
comm_horiz_001,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_001_A.png,Is there a red banana in the image?,yes,yes,yes,1
comm_horiz_001,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_001_A.png,Are the cat and banana on a plain white surface?,yes,yes,yes,1
comm_horiz_001,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_001_A.png,Is the cat positioned to the left of the banana?,yes,yes,yes,1
comm_horiz_001,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_001_A.png,Are both the cat and banana visible in the scene?,yes,yes,yes,1
comm_horiz_001,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_001_B.png,Is there a green cat in the image?,yes,yes,yes,1
comm_horiz_001,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_001_B.png,Is there a red banana in the image?,yes,yes,yes,1
comm_horiz_001,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_001_B.png,Are the cat and banana on a plain white surface?,yes,yes,yes,1
comm_horiz_001,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_001_B.png,Is the cat positioned to the left of the banana?,yes,yes,yes,1
comm_horiz_001,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_001_B.png,Are both the cat and banana visible in the scene?,yes,yes,yes,1
comm_horiz_002,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_002_A.png,Is there a green apple in the image?,yes,no,no,0
comm_horiz_002,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_002_A.png,Is there a red cat in the image?,yes,yes,yes,1
comm_horiz_002,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_002_A.png,Are the objects on a plain white surface?,yes,yes,yes,1
comm_horiz_002,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_002_A.png,Is the apple positioned next to the cat?,yes,yes,yes,1
comm_horiz_002,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_002_A.png,Is the cat red in color?,yes,no,no,0
comm_horiz_002,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_002_B.png,Is there a green apple in the image?,yes,yes,yes,1
comm_horiz_002,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_002_B.png,Is there a red cat in the image?,yes,yes,yes,1
comm_horiz_002,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_002_B.png,Are the objects on a plain white surface?,yes,yes,yes,1
comm_horiz_002,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_002_B.png,Is the apple positioned next to the cat?,yes,yes,yes,1
comm_horiz_002,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_002_B.png,Is the cat red in color?,yes,yes,yes,1
comm_horiz_003,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_003_A.png,Is there a red cat in the image?,yes,yes,yes,1
comm_horiz_003,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_003_A.png,Is there a green dog in the image?,yes,yes,yes,1
comm_horiz_003,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_003_A.png,Are the cat and dog on a white surface?,yes,yes,yes,1
comm_horiz_003,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_003_A.png,Is the surface plain and white?,yes,yes,yes,1
comm_horiz_003,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_003_A.png,Are there exactly two animals in the image?,yes,no,no,0
comm_horiz_003,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_003_B.png,Is there a red cat in the image?,yes,no,no,0
comm_horiz_003,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_003_B.png,Is there a green dog in the image?,yes,yes,yes,1
comm_horiz_003,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_003_B.png,Are the cat and dog on a white surface?,yes,yes,yes,1
comm_horiz_003,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_003_B.png,Is the surface plain and white?,yes,yes,yes,1
comm_horiz_003,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_003_B.png,Are there exactly two animals in the image?,yes,no,no,0
comm_horiz_004,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_004_A.png,Is there a green apple in the image?,yes,yes,yes,1
comm_horiz_004,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_004_A.png,Is there a red banana in the image?,yes,yes,yes,1
comm_horiz_004,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_004_A.png,Are both fruits on a plain white surface?,yes,yes,yes,1
comm_horiz_004,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_004_A.png,Is the apple positioned next to the banana?,yes,yes,yes,1
comm_horiz_004,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_004_A.png,Are the colors of the fruits clearly visible?,yes,yes,yes,1
comm_horiz_004,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_004_B.png,Is there a green apple in the image?,yes,yes,yes,1
comm_horiz_004,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_004_B.png,Is there a red banana in the image?,yes,yes,yes,1
comm_horiz_004,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_004_B.png,Are both fruits on a plain white surface?,yes,yes,yes,1
comm_horiz_004,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_004_B.png,Is the apple positioned next to the banana?,yes,yes,yes,1
comm_horiz_004,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_004_B.png,Are the colors of the fruits clearly visible?,yes,yes,yes,1
comm_horiz_005,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_005_A.png,Is there a red banana in the image?,yes,yes,yes,1
comm_horiz_005,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_005_A.png,Is there a blue apple in the image?,yes,yes,yes,1
comm_horiz_005,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_005_A.png,Are the objects placed on a plain white surface?,yes,yes,yes,1
comm_horiz_005,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_005_A.png,Is the apple blue in color?,yes,yes,yes,1
comm_horiz_005,Commutative,2,Horizontal,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_005_A.png,Is the banana red in color?,yes,yes,yes,1
comm_horiz_005,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_005_B.png,Is there a red banana in the image?,yes,yes,yes,1
comm_horiz_005,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_005_B.png,Is there a blue apple in the image?,yes,yes,yes,1
comm_horiz_005,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_005_B.png,Are the objects placed on a plain white surface?,yes,yes,yes,1
comm_horiz_005,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_005_B.png,Is the apple blue in color?,yes,yes,yes,1
comm_horiz_005,Commutative,2,Horizontal,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/2/Horizontal/comm_horiz_005_B.png,Is the banana red in color?,yes,no,no,0
comm_vert_001,Commutative,3,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_001_A.png,Is there a green dog in the image?,yes,yes,yes,1
comm_vert_001,Commutative,3,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_001_A.png,Is there a yellow cat in the image?,yes,no,no,0
comm_vert_001,Commutative,3,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_001_A.png,Are the dog and cat on a wooden table?,yes,no,no,0
comm_vert_001,Commutative,3,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_001_A.png,Is the dog positioned above the cat?,yes,no,no,0
comm_vert_001,Commutative,3,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_001_A.png,Are the dog and cat the only animals shown?,yes,no,no,0
comm_vert_001,Commutative,3,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_001_B.png,Is there a green dog in the image?,yes,no,no,0
comm_vert_001,Commutative,3,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_001_B.png,Is there a yellow cat in the image?,yes,yes,yes,1
comm_vert_001,Commutative,3,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_001_B.png,Are the dog and cat on a wooden table?,yes,no,no,0
comm_vert_001,Commutative,3,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_001_B.png,Is the dog positioned above the cat?,yes,no,no,0
comm_vert_001,Commutative,3,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_001_B.png,Are the dog and cat the only animals shown?,yes,no,no,0
comm_vert_002,Commutative,3,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_002_A.png,Is there a blue apple in the image?,yes,no,no,0
comm_vert_002,Commutative,3,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_002_A.png,Is there a red cat in the image?,yes,no,no,0
comm_vert_002,Commutative,3,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_002_A.png,Is the apple positioned above the cat?,yes,yes,yes,1
comm_vert_002,Commutative,3,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_002_A.png,Are both the apple and cat on a wooden table?,yes,yes,yes,1
comm_vert_002,Commutative,3,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_002_A.png,Is the cat below the apple?,yes,yes,yes,1
comm_vert_002,Commutative,3,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_002_B.png,Is there a blue apple in the image?,yes,yes,yes,1
comm_vert_002,Commutative,3,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_002_B.png,Is there a red cat in the image?,yes,yes,yes,1
comm_vert_002,Commutative,3,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_002_B.png,Is the apple positioned above the cat?,yes,no,no,0
comm_vert_002,Commutative,3,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_002_B.png,Are both the apple and cat on a wooden table?,yes,yes,yes,1
comm_vert_002,Commutative,3,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_002_B.png,Is the cat below the apple?,yes,yes,yes,1
comm_vert_003,Commutative,3,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_003_A.png,Is there a yellow apple in the image?,yes,yes,yes,1
comm_vert_003,Commutative,3,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_003_A.png,Is there a blue banana in the image?,yes,yes,yes,1
comm_vert_003,Commutative,3,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_003_A.png,Are the apple and banana on a white surface?,yes,yes,yes,1
comm_vert_003,Commutative,3,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_003_A.png,Is the apple positioned above the banana?,yes,no,no,0
comm_vert_003,Commutative,3,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_003_A.png,Are the colors of the apple and banana distinct?,yes,yes,yes,1
comm_vert_003,Commutative,3,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_003_B.png,Is there a yellow apple in the image?,yes,yes,yes,1
comm_vert_003,Commutative,3,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_003_B.png,Is there a blue banana in the image?,yes,yes,yes,1
comm_vert_003,Commutative,3,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_003_B.png,Are the apple and banana on a white surface?,yes,yes,yes,1
comm_vert_003,Commutative,3,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_003_B.png,Is the apple positioned above the banana?,yes,no,no,0
comm_vert_003,Commutative,3,Vertical,B,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_003_B.png,Are the colors of the apple and banana distinct?,yes,yes,yes,1
comm_vert_004,Commutative,3,Vertical,A,/content/drive/MyDrive/Trustworthy-AI-Final/Images_xl_base/Commutative/3/Vertical/comm_vert_004_A.png,Is there a blue apple in the image?,yes,no,no,0
